TIME,demand,solar,wind
11:00,3486,469,2
12:00,3336,442,2
13:00,3543,373,2
14:00,3564,234,2
15:00,3570,134,2
16:00,3593,19,3
17:00,3681,0,4
18:00,3607,0,4
19:00,3442,0,4
20:00,3255,0,4
21:00,3075,0,3
22:00,2952,0,4
23:00,2762,0,4
0:00,2553,0,4
1:00,2426,0,4
2:00,2370,0,5
3:00,2372,0,6
4:00,2387,0,6
5:00,2445,0,6
6:00,2553,10,6
7:00,2763,89,5
8:00,3086,191,4
9:00,3416,291,3
10:00,3515,346,3
11:00,3552,342,2
12:00,3385,307,2
13:00,3521,241,2
14:00,3532,166,2
15:00,3506,70,2
16:00,3560,3,2
17:00,3630,0,2
18:00,3532,0,1
19:00,3372,0,1
20:00,3204,0,2
21:00,3021,0,2
22:00,2905,0,2
23:00,2723,0,2
0:00,2522,0,3
1:00,2389,0,4
2:00,2350,0,6
3:00,2365,0,9
4:00,2394,0,11
5:00,2452,0,10
6:00,2553,18,10
7:00,2759,145,9
8:00,3068,309,9
9:00,3387,432,10
10:00,3515,503,11
11:00,3593,531,12
12:00,3448,499,12
13:00,3636,423,13
14:00,3675,303,13
15:00,3651,159,13
16:00,3634,23,12
17:00,3685,0,16
18:00,3583,0,17
19:00,3404,0,18
20:00,3208,0,19
21:00,3009,0,18
22:00,2882,0,17
23:00,2709,0,15
0:00,2500,0,17
1:00,2370,0,16
2:00,2339,0,16
3:00,2354,0,16
4:00,2376,0,16
5:00,2444,0,15
6:00,2544,18,15
7:00,2706,143,15
8:00,2989,281,13
9:00,3230,380,11
10:00,3305,445,10
11:00,3350,449,8
12:00,3201,398,7
13:00,3357,299,8
14:00,3365,197,8
15:00,3332,92,6
16:00,3380,12,7
17:00,3491,0,9
18:00,3409,0,8
19:00,3257,0,5
20:00,3100,0,5
21:00,2920,0,6
22:00,2831,0,5
23:00,2668,0,5
0:00,2478,0,4
1:00,2334,0,4
2:00,2303,0,5
3:00,2318,0,4
4:00,2322,0,4
5:00,2352,0,3
6:00,2389,4,2
7:00,2522,49,2
8:00,2732,97,2
9:00,2896,153,2
10:00,2958,191,2
11:00,2998,173,3
12:00,2914,117,2
13:00,2939,71,2
14:00,2937,48,2
15:00,2935,13,3
16:00,3036,0,4
17:00,3177,0,5
18:00,3162,0,4
19:00,3069,0,3
20:00,2958,0,3
21:00,2792,0,2
22:00,2639,0,3
23:00,2475,0,5
0:00,2318,0,8
1:00,2212,0,8
2:00,2187,0,10
3:00,2195,0,11
4:00,2213,0,8
5:00,2223,0,11
6:00,2205,10,12
7:00,2293,113,11
8:00,2417,246,11
9:00,2522,372,12
10:00,2596,472,11
11:00,2616,480,9
12:00,2650,437,9
13:00,2627,267,8
14:00,2673,169,9
15:00,2671,59,9
16:00,2779,6,11
17:00,2998,0,14
18:00,3012,0,15
19:00,2961,0,15
20:00,2859,0,16
21:00,2710,0,18
22:00,2553,0,18
23:00,2399,0,17
0:00,2247,0,17
1:00,2155,0,18
2:00,2135,0,19
3:00,2172,0,18
4:00,2216,0,20
5:00,2312,0,19
6:00,2466,15,17
7:00,2661,163,16
8:00,2904,290,16
9:00,3123,408,16
10:00,3174,486,15
11:00,3204,523,14
12:00,3067,508,14
13:00,3230,439,12
14:00,3258,316,11
15:00,3256,159,12
16:00,3310,17,12
17:00,3457,0,10
18:00,3421,0,9
19:00,3282,0,11
20:00,3136,0,10
21:00,2976,0,11
22:00,2864,0,10
23:00,2686,0,7
0:00,2477,0,4
1:00,2352,0,4
2:00,2329,0,4
3:00,2358,0,3
4:00,2399,0,3
5:00,2504,0,2
6:00,2665,15,3
7:00,2801,148,5
8:00,3016,304,6
9:00,3215,358,7
10:00,3332,339,9
11:00,3330,253,11
12:00,3190,152,10
13:00,3374,76,11
14:00,3406,38,13
15:00,3401,8,17
16:00,3518,0,19
17:00,3587,0,19
18:00,3532,0,19
19:00,3395,0,15
20:00,3235,0,13
21:00,3060,0,13
22:00,2931,0,15
23:00,2736,0,15
0:00,2505,0,18
1:00,2381,0,20
2:00,2350,0,18
3:00,2377,0,16
4:00,2396,0,16
5:00,2471,0,15
6:00,2606,8,14
7:00,2757,111,12
8:00,2988,257,9
9:00,3198,386,10
10:00,3289,493,10
11:00,3343,522,10
12:00,3223,496,12
13:00,3421,422,11
14:00,3472,304,11
15:00,3467,142,11
16:00,3497,12,10
17:00,3603,0,11
18:00,3521,0,11
19:00,3363,0,9
20:00,3195,0,9
21:00,3018,0,12
22:00,2902,0,16
23:00,2715,0,20
0:00,2509,0,16
1:00,2373,0,16
2:00,2349,0,17
3:00,2363,0,14
4:00,2383,0,20
5:00,2445,0,19
6:00,2558,12,17
7:00,2734,154,16
8:00,2982,315,14
9:00,3216,443,14
10:00,3284,517,15
11:00,3314,522,16
12:00,3152,470,15
13:00,3313,390,15
14:00,3363,269,13
15:00,3343,115,13
16:00,3406,12,13
17:00,3517,0,13
18:00,3438,0,14
19:00,3300,0,13
20:00,3152,0,13
21:00,2986,0,13
22:00,2871,0,13
23:00,2690,0,12
0:00,2482,0,12
1:00,2365,0,11
2:00,2345,0,10
3:00,2375,0,10
4:00,2397,0,10
5:00,2483,0,8
6:00,2652,0,3
7:00,2864,20,2
8:00,3169,38,3
9:00,3413,62,3
10:00,3468,58,2
11:00,3488,29,3
12:00,3351,13,3
13:00,3517,10,4
14:00,3537,0,5
15:00,3566,0,7
16:00,3652,0,9
17:00,3666,0,11
18:00,3577,0,14
19:00,3433,0,16
20:00,3282,0,16
21:00,3115,0,16
22:00,2998,0,14
23:00,2814,0,12
0:00,2594,0,10
1:00,2445,0,10
2:00,2396,0,13
3:00,2382,0,17
4:00,2387,0,20
5:00,2405,0,16
6:00,2453,6,18
7:00,2577,100,20
8:00,2788,229,20
9:00,2926,328,16
10:00,2984,391,16
11:00,3013,391,14
12:00,2915,349,15
13:00,2945,285,20
14:00,2933,158,20
15:00,2941,70,20
16:00,3058,3,21
17:00,3205,0,20
18:00,3195,0,23
19:00,3137,0,24
20:00,3010,0,22
21:00,2868,0,20
22:00,2723,0,21
23:00,2563,0,19
0:00,2391,0,19
1:00,2274,0,18
2:00,2252,0,16
3:00,2253,0,16
4:00,2263,0,14
5:00,2282,0,13
6:00,2338,0,12
7:00,2466,36,10
8:00,2653,110,8
9:00,2823,206,8
10:00,2857,246,6
11:00,2851,214,6
12:00,2827,207,6
13:00,2810,174,6
14:00,2793,124,5
15:00,2822,72,4
16:00,2970,4,4
17:00,3222,0,3
18:00,3264,0,4
19:00,3212,0,4
20:00,3105,0,4
21:00,2952,0,3
22:00,2758,0,3
23:00,2570,0,4
0:00,2379,0,4
1:00,2271,0,5
2:00,2257,0,5
3:00,2278,0,5
4:00,2314,0,6
5:00,2429,0,6
6:00,2658,12,5
7:00,2823,115,5
8:00,3037,258,4
9:00,3198,358,5
10:00,3279,388,5
11:00,3283,291,5
12:00,3155,301,4
13:00,3322,215,4
14:00,3349,102,5
15:00,3341,35,5
16:00,3449,0,7
17:00,3570,0,6
18:00,3506,0,7
19:00,3378,0,5
20:00,3231,0,4
21:00,3072,0,4
22:00,2954,0,4
23:00,2757,0,2
0:00,2532,0,2
1:00,2410,0,2
2:00,2377,0,1
3:00,2394,0,2
4:00,2424,0,2
5:00,2508,0,4
6:00,2747,0,4
7:00,2989,2,3
8:00,3282,21,4
9:00,3547,43,3
10:00,3597,75,3
11:00,3587,173,4
12:00,3345,312,4
13:00,3356,376,2
14:00,3335,299,2
15:00,3342,129,3
16:00,3458,6,2
17:00,3618,0,4
18:00,3577,0,8
19:00,3453,0,12
20:00,3316,0,15
21:00,3149,0,15
22:00,3006,0,17
23:00,2804,0,17
0:00,2585,0,20
1:00,2447,0,17
2:00,2414,0,15
3:00,2428,0,14
4:00,2456,0,12
5:00,2566,0,12
6:00,2814,0,13
7:00,3041,20,11
8:00,3324,87,10
9:00,3550,139,10
10:00,3625,207,9
11:00,3647,216,9
12:00,3471,174,8
13:00,3630,143,9
14:00,3659,114,9
15:00,3647,31,8
16:00,3769,0,8
17:00,3831,0,9
18:00,3753,0,10
19:00,3614,0,10
20:00,3463,0,10
21:00,3288,0,11
22:00,3147,0,11
23:00,2933,0,10
0:00,2703,0,9
1:00,2570,0,8
2:00,2515,0,7
3:00,2516,0,7
4:00,2512,0,6
5:00,2557,0,5
6:00,2639,4,5
7:00,2751,120,5
8:00,2944,317,6
9:00,3036,461,12
10:00,3024,563,15
11:00,3026,607,16
12:00,2949,568,15
13:00,2979,461,15
14:00,3003,353,14
15:00,3022,160,14
16:00,3154,12,15
17:00,3386,0,15
18:00,3412,0,15
19:00,3345,0,13
20:00,3259,0,12
21:00,3121,0,10
22:00,2961,0,11
23:00,2763,0,11
0:00,2553,0,10
1:00,2437,0,10
2:00,2414,0,9
3:00,2437,0,11
4:00,2468,0,12
5:00,2595,0,12
6:00,2821,9,14
7:00,2965,146,12
8:00,3144,332,11
9:00,3292,474,13
10:00,3303,568,12
11:00,3282,571,14
12:00,3117,540,13
13:00,3242,432,13
14:00,3284,307,12
15:00,3293,130,10
16:00,3412,7,6
17:00,3564,0,5
18:00,3514,0,5
19:00,3397,0,4
20:00,3263,0,5
21:00,3101,0,3
22:00,2996,0,4
23:00,2806,0,5
0:00,2602,0,6
1:00,2468,0,6
2:00,2436,0,6
3:00,2429,0,5
4:00,2437,0,6
5:00,2477,0,6
6:00,2587,0,6
7:00,2748,62,6
8:00,2985,175,6
9:00,3076,299,4
10:00,3012,462,4
11:00,2939,506,4
12:00,2851,499,4
13:00,2888,441,5
14:00,2907,325,6
15:00,2913,136,8
16:00,3027,8,11
17:00,3217,0,13
18:00,3215,0,14
19:00,3146,0,16
20:00,3046,0,16
21:00,2882,0,18
22:00,2738,0,16
23:00,2590,0,14
0:00,2406,0,13
1:00,2303,0,14
2:00,2281,0,13
3:00,2283,0,14
4:00,2292,0,16
5:00,2320,0,16
6:00,2338,8,14
7:00,2415,139,13
8:00,2515,301,12
9:00,2618,444,11
10:00,2638,522,14
11:00,2647,557,17
12:00,2632,522,18
13:00,2604,406,17
14:00,2586,255,18
15:00,2619,105,19
16:00,2795,5,21
17:00,3088,0,22
18:00,3135,0,20
19:00,3105,0,21
20:00,3025,0,21
21:00,2879,0,21
22:00,2713,0,20
23:00,2537,0,20
0:00,2367,0,19
1:00,2266,0,19
2:00,2262,0,19
3:00,2297,0,18
4:00,2346,0,18
5:00,2494,0,18
6:00,2764,5,18
7:00,2978,112,16
8:00,3256,285,14
9:00,3433,422,13
10:00,3396,505,12
11:00,3362,541,11
12:00,3191,518,10
13:00,3334,438,10
14:00,3362,305,9
15:00,3390,126,10
16:00,3559,6,10
17:00,3746,0,9
18:00,3715,0,9
19:00,3602,0,9
20:00,3468,0,9
21:00,3303,0,9
22:00,3162,0,8
23:00,2935,0,8
0:00,2658,0,8
1:00,2529,0,8
2:00,2505,0,7
3:00,2506,0,6
4:00,2548,0,4
5:00,2681,0,4
6:00,2962,10,6
7:00,3161,124,6
8:00,3421,223,6
9:00,3599,277,6
10:00,3595,239,6
11:00,3559,225,5
12:00,3409,216,5
13:00,3554,188,5
14:00,3571,149,4
15:00,3591,41,5
16:00,3773,0,6
17:00,3846,0,6
18:00,3777,0,9
19:00,3646,0,14
20:00,3495,0,17
21:00,3318,0,18
22:00,3162,0,19
23:00,2934,0,18
0:00,2713,0,20
1:00,2580,0,18
2:00,2543,0,16
3:00,2540,0,19
4:00,2571,0,18
5:00,2697,0,17
6:00,2981,1,18
7:00,3216,85,18
8:00,3511,238,18
9:00,3696,377,17
10:00,3667,492,18
11:00,3556,499,17
12:00,3374,548,19
13:00,3477,478,20
14:00,3501,335,19
15:00,3546,144,19
16:00,3747,7,20
17:00,3947,0,22
18:00,3932,0,24
19:00,3824,0,23
20:00,3687,0,22
21:00,3513,0,20
22:00,3336,0,18
23:00,3087,0,19
0:00,2825,0,18
1:00,2683,0,20
2:00,2643,0,18
3:00,2642,0,18
4:00,2672,0,17
5:00,2820,0,15
6:00,3146,2,14
7:00,3393,54,11
8:00,3702,122,11
9:00,3905,191,12
10:00,3876,269,10
11:00,3789,322,10
12:00,3606,302,9
13:00,3769,209,8
14:00,3775,117,6
15:00,3797,31,4
16:00,3996,0,3
17:00,4077,0,4
18:00,4005,0,6
19:00,3863,0,8
20:00,3708,0,8
21:00,3519,0,8
22:00,3330,0,8
23:00,3081,0,8
0:00,2829,0,9
1:00,2687,0,9
2:00,2649,0,10
3:00,2654,0,10
4:00,2696,0,11
5:00,2845,0,11
6:00,3211,0,11
7:00,3561,0,11
8:00,3864,5,10
9:00,4065,74,11
10:00,4049,149,12
11:00,4040,125,12
12:00,3855,113,11
13:00,3948,72,8
14:00,3941,57,7
15:00,3907,11,5
16:00,4023,0,4
17:00,4051,0,3
18:00,3949,0,3
19:00,3788,0,2
20:00,3622,0,2
21:00,3436,0,4
22:00,3266,0,7
23:00,3036,0,8
0:00,2780,0,9
1:00,2627,0,8
2:00,2564,0,7
3:00,2547,0,8
4:00,2542,0,8
5:00,2585,0,8
6:00,2704,2,10
7:00,2840,98,10
8:00,3023,269,10
9:00,3116,372,10
10:00,3075,443,8
11:00,3043,527,9
12:00,2956,504,11
13:00,2948,420,10
14:00,2938,290,8
15:00,2940,117,6
16:00,3093,4,6
17:00,3313,0,6
18:00,3325,0,4
19:00,3271,0,4
20:00,3187,0,3
21:00,3044,0,3
22:00,2893,0,3
23:00,2717,0,3
0:00,2527,0,1
1:00,2415,0,2
2:00,2374,0,3
3:00,2380,0,3
4:00,2388,0,2
5:00,2427,0,3
6:00,2490,3,2
7:00,2568,106,2
8:00,2677,291,1
9:00,2735,438,1
10:00,2734,521,3
11:00,2718,547,4
12:00,2697,512,6
13:00,2682,423,6
14:00,2683,276,6
15:00,2712,100,5
16:00,2914,2,6
17:00,3174,0,7
18:00,3215,0,6
19:00,3174,0,5
20:00,3084,0,5
21:00,2940,0,6
22:00,2769,0,5
23:00,2583,0,3
0:00,2409,0,1
1:00,2318,0,0
2:00,2306,0,0
3:00,2315,0,0
4:00,2355,0,0
5:00,2477,0,0
6:00,2723,0,1
7:00,2977,30,2
8:00,3312,88,2
9:00,3534,132,2
10:00,3597,175,2
11:00,3580,188,2
12:00,3383,156,2
13:00,3536,119,3
14:00,3556,25,4
15:00,3582,3,5
16:00,3734,0,5
17:00,3786,0,6
18:00,3707,0,7
19:00,3564,0,9
20:00,3409,0,11
21:00,3245,0,11
22:00,3088,0,12
23:00,2874,0,10
0:00,2634,0,7
1:00,2502,0,8
2:00,2474,0,6
3:00,2478,0,6
4:00,2501,0,5
5:00,2596,0,7
6:00,2833,0,8
7:00,3021,30,8
8:00,3243,129,9
9:00,3461,236,10
10:00,3517,282,12
11:00,3487,282,13
12:00,3300,281,14
13:00,3427,240,16
14:00,3440,153,14
15:00,3439,59,15
16:00,3597,0,16
17:00,3690,0,20
18:00,3622,0,22
19:00,3484,0,22
20:00,3335,0,22
21:00,3183,0,19
22:00,3054,0,17
23:00,2852,0,19
0:00,2634,0,19
1:00,2521,0,19
2:00,2495,0,18
3:00,2503,0,17
4:00,2536,0,17
5:00,2670,0,16
6:00,2946,1,14
7:00,3140,94,15
8:00,3392,256,17
9:00,3581,384,16
10:00,3575,430,13
11:00,3546,424,16
12:00,3361,405,15
13:00,3517,340,16
14:00,3545,241,14
15:00,3542,90,13
16:00,3723,1,13
17:00,3819,0,12
18:00,3754,0,11
19:00,3624,0,9
20:00,3483,0,8
21:00,3306,0,7
22:00,3161,0,8
23:00,2939,0,6
0:00,2691,0,7
1:00,2562,0,7
2:00,2533,0,8
3:00,2532,0,9
4:00,2571,0,8
5:00,2702,0,7
6:00,2999,1,5
7:00,3161,97,5
8:00,3341,279,5
9:00,3470,429,5
10:00,3436,512,6
11:00,3405,532,5
12:00,3227,493,7
13:00,3374,388,9
14:00,3402,221,11
15:00,3412,79,12
16:00,3600,1,14
17:00,3742,0,14
18:00,3698,0,17
19:00,3584,0,19
20:00,3449,0,18
21:00,3293,0,19
22:00,3144,0,19
23:00,2939,0,17
0:00,2707,0,18
1:00,2588,0,14
2:00,2555,0,10
3:00,2557,0,9
4:00,2608,0,7
5:00,2763,0,5
6:00,3075,2,4
7:00,3258,105,5
8:00,3453,292,5
9:00,3589,436,4
10:00,3547,519,3
11:00,3470,537,2
12:00,3274,515,3
13:00,3401,422,4
14:00,3418,269,4
15:00,3444,92,4
16:00,3635,1,4
17:00,3756,0,4
18:00,3697,0,5
19:00,3577,0,5
20:00,3440,0,6
21:00,3279,0,6
22:00,3151,0,5
23:00,2956,0,4
0:00,2726,0,5
1:00,2591,0,7
2:00,2539,0,5
3:00,2519,0,4
4:00,2521,0,3
5:00,2570,0,5
6:00,2735,0,7
7:00,2973,0,7
8:00,3315,7,6
9:00,3528,21,6
10:00,3575,24,8
11:00,3566,27,11
12:00,3479,28,12
13:00,3465,26,13
14:00,3441,22,13
15:00,3407,6,12
16:00,3527,0,12
17:00,3606,0,12
18:00,3564,0,14
19:00,3464,0,19
20:00,3343,0,21
21:00,3168,0,22
22:00,2998,0,22
23:00,2796,0,21
0:00,2578,0,17
1:00,2462,0,16
2:00,2426,0,17
3:00,2411,0,16
4:00,2408,0,13
5:00,2441,0,12
6:00,2520,0,12
7:00,2623,48,11
8:00,2766,167,12
9:00,2832,270,12
10:00,2818,333,11
11:00,2767,363,9
12:00,2745,347,10
13:00,2718,280,13
14:00,2731,184,14
15:00,2741,52,10
16:00,2962,0,8
17:00,3192,0,9
18:00,3237,0,9
19:00,3195,0,7
20:00,3110,0,5
21:00,2957,0,4
22:00,2782,0,5
23:00,2594,0,10
0:00,2416,0,11
1:00,2326,0,12
2:00,2318,0,15
3:00,2333,0,16
4:00,2377,0,16
5:00,2503,0,16
6:00,2787,0,13
7:00,3051,18,13
8:00,3380,73,13
9:00,3604,78,13
10:00,3659,73,12
11:00,3681,93,12
12:00,3529,87,12
13:00,3684,56,12
14:00,3708,21,12
15:00,3750,0,12
16:00,3906,0,13
17:00,3922,0,13
18:00,3844,0,12
19:00,3702,0,12
20:00,3542,0,12
21:00,3354,0,11
22:00,3195,0,10
23:00,2955,0,10
0:00,2716,0,10
1:00,2588,0,9
2:00,2550,0,8
3:00,2546,0,9
4:00,2580,0,9
5:00,2690,0,8
6:00,3045,0,10
7:00,3233,9,13
8:00,3418,113,15
9:00,3523,304,13
10:00,3452,454,10
11:00,3387,510,10
12:00,3210,486,14
13:00,3342,399,12
14:00,3372,257,9
15:00,3382,87,11
16:00,3546,1,10
17:00,3663,0,11
18:00,3595,0,10
19:00,3463,0,10
20:00,3325,0,10
21:00,3167,0,8
22:00,3045,0,7
23:00,2861,0,9
0:00,2647,0,10
1:00,2534,0,10
2:00,2505,0,10
3:00,2498,0,13
4:00,2502,0,18
5:00,2554,0,19
6:00,2684,0,21
7:00,2858,19,21
8:00,3186,78,20
9:00,3427,112,22
10:00,3487,176,22
11:00,3518,223,19
12:00,3418,162,20
13:00,3465,133,18
14:00,3461,72,18
15:00,3503,17,18
16:00,3687,0,19
17:00,3795,0,20
18:00,3778,0,19
19:00,3693,0,19
20:00,3596,0,18
21:00,3437,0,18
22:00,3246,0,17
23:00,3009,0,15
0:00,2771,0,18
1:00,2650,0,16
2:00,2626,0,15
3:00,2647,0,14
4:00,2718,0,14
5:00,2927,0,13
6:00,3399,0,13
7:00,3809,0,12
8:00,4276,0,11
9:00,4618,0,11
10:00,4710,5,10
11:00,4722,10,10
12:00,4550,18,10
13:00,4679,23,10
14:00,4662,16,10
15:00,4597,2,10
16:00,4714,0,11
17:00,4768,0,10
18:00,4658,0,10
19:00,4480,0,8
20:00,4303,0,9
21:00,4089,0,9
22:00,3851,0,8
23:00,3556,0,7
0:00,3269,0,6
1:00,3098,0,5
2:00,2999,0,4
3:00,2952,0,4
4:00,2980,0,3
5:00,3181,0,2
6:00,3639,0,2
7:00,3952,48,2
8:00,4237,166,2
9:00,4360,269,2
10:00,4216,315,2
11:00,4046,363,2
12:00,3741,374,3
13:00,3780,330,5
14:00,3763,230,5
15:00,3807,78,4
16:00,4081,1,5
17:00,4267,0,4
18:00,4230,0,4
19:00,4129,0,4
20:00,4003,0,4
21:00,3837,0,4
22:00,3674,0,4
23:00,3456,0,5
0:00,3184,0,4
1:00,2996,0,4
2:00,2903,0,4
3:00,2844,0,4
4:00,2830,0,6
5:00,2918,0,7
6:00,3144,0,6
7:00,3347,63,7
8:00,3553,221,6
9:00,3590,349,6
10:00,3474,430,6
11:00,3401,487,5
12:00,3269,440,5
13:00,3263,329,4
14:00,3273,188,6
15:00,3331,54,8
16:00,3579,0,11
17:00,3753,0,9
18:00,3744,0,9
19:00,3669,0,9
20:00,3570,0,8
21:00,3402,0,6
22:00,3206,0,5
23:00,2988,0,6
0:00,2753,0,4
1:00,2618,0,6
2:00,2557,0,4
3:00,2520,0,4
4:00,2505,0,5
5:00,2536,0,5
6:00,2642,0,4
7:00,2820,3,6
8:00,3056,43,5
9:00,3167,116,4
10:00,3142,189,2
11:00,3126,175,2
12:00,3067,166,1
13:00,3045,78,1
14:00,3083,16,1
15:00,3164,0,1
16:00,3356,0,1
17:00,3521,0,1
18:00,3547,0,1
19:00,3491,0,1
20:00,3394,0,1
21:00,3227,0,1
22:00,3025,0,1
23:00,2799,0,1
0:00,2586,0,3
1:00,2473,0,4
2:00,2453,0,5
3:00,2459,0,10
4:00,2495,0,9
5:00,2646,0,15
6:00,2988,0,16
7:00,3282,28,15
8:00,3584,114,13
9:00,3762,180,14
10:00,3757,268,15
11:00,3725,333,15
12:00,3559,384,16
13:00,3675,325,16
14:00,3652,204,17
15:00,3694,70,17
16:00,3946,0,15
17:00,4098,0,14
18:00,4051,0,16
19:00,3931,0,18
20:00,3792,0,17
21:00,3614,0,15
22:00,3428,0,12
23:00,3161,0,12
0:00,2883,0,12
1:00,2732,0,12
2:00,2677,0,13
3:00,2659,0,15
4:00,2694,0,15
5:00,2866,0,16
6:00,3243,0,14
7:00,3494,53,15
8:00,3752,205,15
9:00,3860,362,15
10:00,3781,459,14
11:00,3670,485,15
12:00,3474,463,16
13:00,3584,393,15
14:00,3597,262,15
15:00,3653,92,15
16:00,3913,1,14
17:00,4091,0,12
18:00,4066,0,13
19:00,3965,0,15
20:00,3834,0,16
21:00,3659,0,13
22:00,3475,0,13
23:00,3219,0,13
0:00,2945,0,10
1:00,2800,0,8
2:00,2749,0,7
3:00,2734,0,7
4:00,2773,0,6
5:00,2946,0,5
6:00,3349,0,7
7:00,3595,58,9
8:00,3798,228,7
9:00,3870,376,6
10:00,3794,453,4
11:00,3753,444,3
12:00,3600,357,3
13:00,3752,246,4
14:00,3752,151,5
15:00,3805,40,6
16:00,4056,0,7
17:00,4142,0,8
18:00,4081,0,8
19:00,3961,0,9
20:00,3825,0,9
21:00,3637,0,11
22:00,3439,0,11
23:00,3173,0,11
0:00,2889,0,11
1:00,2751,0,10
2:00,2705,0,10
3:00,2686,0,8
4:00,2721,0,8
5:00,2889,0,5
6:00,3275,0,5
7:00,3602,0,5
8:00,3904,17,8
9:00,4111,53,6
10:00,4009,136,7
11:00,3863,263,9
12:00,3584,327,8
13:00,3627,276,6
14:00,3633,146,8
15:00,3661,44,11
16:00,3892,0,13
17:00,3986,0,14
18:00,3923,0,14
19:00,3793,0,15
20:00,3649,0,17
21:00,3487,0,19
22:00,3312,0,21
23:00,3075,0,22
0:00,2821,0,23
1:00,2690,0,21
2:00,2650,0,23
3:00,2642,0,22
4:00,2674,0,20
5:00,2835,0,21
6:00,3188,0,21
7:00,3382,59,16
8:00,3561,242,11
9:00,3673,396,13
10:00,3621,489,14
11:00,3564,513,14
12:00,3357,481,13
13:00,3473,403,14
14:00,3502,258,13
15:00,3533,80,14
16:00,3754,0,16
17:00,3892,0,18
18:00,3845,0,17
19:00,3740,0,17
20:00,3626,0,17
21:00,3468,0,17
22:00,3330,0,17
23:00,3132,0,16
0:00,2904,0,16
1:00,2774,0,15
2:00,2721,0,14
3:00,2702,0,12
4:00,2687,0,11
5:00,2756,0,10
6:00,2943,0,8
7:00,3100,50,5
8:00,3273,201,7
9:00,3324,355,8
10:00,3265,462,8
11:00,3200,493,7
12:00,3076,440,6
13:00,3096,340,5
14:00,3084,204,3
15:00,3095,60,2
16:00,3309,0,1
17:00,3490,0,1
18:00,3491,0,1
19:00,3443,0,2
20:00,3362,0,3
21:00,3202,0,4
22:00,3040,0,4
23:00,2860,0,3
0:00,2657,0,4
1:00,2542,0,4
2:00,2498,0,4
3:00,2468,0,4
4:00,2473,0,4
5:00,2521,0,4
6:00,2631,0,4
7:00,2729,42,4
8:00,2899,164,4
9:00,2961,249,3
10:00,2949,317,2
11:00,2875,325,3
12:00,2865,288,5
13:00,2820,245,5
14:00,2779,172,5
15:00,2850,45,6
16:00,3136,0,6
17:00,3347,0,4
18:00,3380,0,4
19:00,3338,0,3
20:00,3259,0,2
21:00,3110,0,4
22:00,2914,0,5
23:00,2715,0,5
0:00,2523,0,5
1:00,2422,0,5
2:00,2406,0,7
3:00,2410,0,7
4:00,2460,0,7
5:00,2600,0,6
6:00,2946,0,8
7:00,3175,35,14
8:00,3409,178,18
9:00,3539,316,18
10:00,3498,407,16
11:00,3472,440,16
12:00,3293,422,16
13:00,3422,322,16
14:00,3407,166,13
15:00,3441,40,12
16:00,3681,0,11
17:00,3780,0,11
18:00,3720,0,12
19:00,3596,0,11
20:00,3459,0,11
21:00,3303,0,10
22:00,3165,0,10
23:00,2949,0,10
0:00,2723,0,9
1:00,2610,0,9
2:00,2575,0,11
3:00,2572,0,12
4:00,2605,0,13
5:00,2737,0,14
6:00,3051,0,15
7:00,3264,30,20
8:00,3448,166,23
9:00,3541,303,24
10:00,3506,388,24
11:00,3469,447,25
12:00,3314,456,21
13:00,3449,387,23
14:00,3501,260,25
15:00,3572,87,23
16:00,3846,0,20
17:00,4030,0,18
18:00,4011,0,19
19:00,3923,0,19
20:00,3803,0,17
21:00,3646,0,17
22:00,3489,0,17
23:00,3243,0,18
0:00,2970,0,18
1:00,2819,0,17
2:00,2762,0,15
3:00,2739,0,15
4:00,2772,0,15
5:00,2933,0,15
6:00,3310,0,14
7:00,3595,22,13
8:00,3917,133,12
9:00,4104,234,10
10:00,4015,300,9
11:00,3911,365,7
12:00,3655,368,5
13:00,3757,297,3
14:00,3771,197,1
15:00,3807,65,1
16:00,4052,0,1
17:00,4186,0,2
18:00,4127,0,6
19:00,4015,0,7
20:00,3891,0,6
21:00,3718,0,4
22:00,3544,0,4
23:00,3302,0,5
0:00,3034,0,7
1:00,2883,0,9
2:00,2827,0,14
3:00,2799,0,15
4:00,2835,0,14
5:00,3020,0,17
6:00,3452,0,16
7:00,3690,43,13
8:00,3851,215,11
9:00,3903,372,6
10:00,3797,473,5
11:00,3708,509,6
12:00,3492,477,6
13:00,3622,373,4
14:00,3659,247,3
15:00,3688,68,3
16:00,3944,0,2
17:00,4125,0,2
18:00,4099,0,2
19:00,3986,0,2
20:00,3863,0,2
21:00,3681,0,3
22:00,3495,0,5
23:00,3238,0,7
0:00,2969,0,9
1:00,2820,0,9
2:00,2767,0,10
3:00,2759,0,12
4:00,2800,0,15
5:00,2980,0,15
6:00,3382,0,14
7:00,3599,37,14
8:00,3773,198,12
9:00,3826,345,11
10:00,3703,416,12
11:00,3639,471,12
12:00,3412,449,12
13:00,3517,361,13
14:00,3523,224,13
15:00,3559,72,13
16:00,3786,0,16
17:00,3914,0,22
18:00,3850,0,31
19:00,3743,0,27
20:00,3626,0,26
21:00,3470,0,24
22:00,3362,0,23
23:00,3161,0,22
0:00,2935,0,21
1:00,2799,0,20
2:00,2739,0,21
3:00,2708,0,20
4:00,2704,0,21
5:00,2785,0,25
6:00,2973,0,22
7:00,3134,42,23
8:00,3336,215,23
9:00,3406,371,22
