Name,Cloud Cover,Solar Radiation,Relative Humidity,Temperature,Wind Speed,Solar Energy
"Tosa-Shi, Japan",100.0,57.0,89.5,14.8,9.0,0.2
"Tosa-Shi, Japan",96.1,77.3,88.4,14.8,8.8,0.3
"Tosa-Shi, Japan",92.2,97.7,87.2,14.9,8.5,0.4
"Tosa-Shi, Japan",88.3,118.0,86.1,15.0,8.3,0.4
"Tosa-Shi, Japan",88.5,176.0,85.0,15.2,8.3,0.6
"Tosa-Shi, Japan",88.8,234.0,84.0,15.4,8.3,0.8
"Tosa-Shi, Japan",89.0,292.0,82.9,15.7,8.3,1.1
"Tosa-Shi, Japan",68.1,308.0,84.9,15.5,6.1,1.1
"Tosa-Shi, Japan",47.2,324.0,86.8,15.4,4.0,1.2
"Tosa-Shi, Japan",26.3,340.0,88.8,15.3,1.8,1.2
"Tosa-Shi, Japan",18.4,285.0,90.0,14.8,3.4,1.0
"Tosa-Shi, Japan",10.4,230.0,91.1,14.4,4.9,0.8
"Tosa-Shi, Japan",2.5,175.0,92.3,14.0,6.5,0.6
"Tosa-Shi, Japan",1.7,116.7,91.1,13.7,6.6,0.4
"Tosa-Shi, Japan",0.8,58.3,89.8,13.4,6.7,0.2
"Tosa-Shi, Japan",0.0,0.0,88.6,13.2,6.8,0.0
"Tosa-Shi, Japan",0.0,0.0,88.9,13.0,7.7,0.0
"Tosa-Shi, Japan",0.1,0.0,89.1,12.8,8.5,0.0
"Tosa-Shi, Japan",0.1,0.0,89.4,12.7,9.4,0.0
"Tosa-Shi, Japan",0.1,3.7,88.9,12.8,9.2,0.0
"Tosa-Shi, Japan",0.2,7.3,88.3,13.0,9.1,0.0
"Tosa-Shi, Japan",0.2,11.0,87.8,13.2,9.0,0.0
"Tosa-Shi, Japan",3.2,80.7,76.3,15.1,10.0,0.3
"Tosa-Shi, Japan",6.1,150.3,64.7,17.0,10.9,0.5
"Tosa-Shi, Japan",9.1,220.0,53.2,19.0,11.9,0.8
"Tosa-Shi, Japan",39.4,441.7,47.9,20.0,13.1,1.6
"Tosa-Shi, Japan",69.7,663.3,42.5,21.0,14.3,2.4
"Tosa-Shi, Japan",100.0,885.0,37.2,22.1,15.5,3.2
"Tosa-Shi, Japan",100.0,878.0,37.5,22.0,15.7,3.2
"Tosa-Shi, Japan",100.0,871.0,37.9,21.9,16.0,3.1
"Tosa-Shi, Japan",100.0,864.0,38.2,21.9,16.2,3.1
"Tosa-Shi, Japan",,,,,,
"Tosa-Shi, Japan",,,,,,
"Tosa-Shi, Japan",,,,,,
"Tosa-Shi, Japan",,,,,,
"Tosa-Shi, Japan",,,,,,
"Tosa-Shi, Japan",,,,,,
"Tosa-Shi, Japan",,,,,,
"Tosa-Shi, Japan",,,,,,
"Uwajima-Shi, Japan",100.0,0.0,73.5,10.9,9.4,0.0
"Uwajima-Shi, Japan",100.0,0.0,76.0,10.5,10.4,0.0
"Uwajima-Shi, Japan",15.8,0.0,75.8,10.5,10.1,0.0
"Uwajima-Shi, Japan",100.0,0.0,76.1,10.1,10.8,0.0
"Uwajima-Shi, Japan",80.6,0.0,73.9,10.2,8.6,0.0
"Uwajima-Shi, Japan",5.0,0.0,73.1,10.2,10.8,0.0
"Uwajima-Shi, Japan",23.2,4.0,71.8,10.5,13.0,0.0
"Uwajima-Shi, Japan",5.3,44.0,64.0,12.8,11.5,0.2
"Uwajima-Shi, Japan",96.0,112.0,55.7,15.3,7.9,0.4
"Uwajima-Shi, Japan",100.0,178.0,52.9,16.4,10.1,0.6
"Uwajima-Shi, Japan",100.0,650.0,50.5,17.3,13.3,2.3
"Uwajima-Shi, Japan",100.0,620.0,52.2,17.4,16.2,2.2
"Uwajima-Shi, Japan",99.3,710.0,53.0,18.3,17.3,2.6
"Uwajima-Shi, Japan",100.0,765.0,54.7,18.7,19.8,2.8
"Uwajima-Shi, Japan",100.0,713.0,57.9,18.1,19.8,2.6
"Uwajima-Shi, Japan",93.6,684.0,57.9,18.0,20.9,2.5
"Uwajima-Shi, Japan",100.0,601.0,51.9,18.4,19.4,2.2
"Uwajima-Shi, Japan",100.0,478.0,55.7,17.8,17.3,1.7
"Uwajima-Shi, Japan",97.0,359.0,66.5,16.4,16.2,1.3
"Uwajima-Shi, Japan",83.6,276.0,74.3,14.9,15.1,1.0
"Uwajima-Shi, Japan",100.0,221.0,78.8,14.0,14.8,0.8
"Uwajima-Shi, Japan",100.0,184.0,80.4,13.7,13.7,0.7
"Uwajima-Shi, Japan",100.0,0.0,80.6,13.6,13.3,0.0
"Uwajima-Shi, Japan",22.6,0.0,80.8,13.8,14.0,0.0
"Uwajima-Shi, Japan",86.0,0.0,82.8,13.7,12.6,0.0
"Uwajima-Shi, Japan",100.0,0.0,81.9,14.6,13.0,0.0
"Uwajima-Shi, Japan",69.4,0.0,84.4,14.6,13.7,0.0
"Uwajima-Shi, Japan",100.0,0.0,89.0,14.1,14.0,0.0
"Uwajima-Shi, Japan",100.0,0.0,87.8,14.7,13.7,0.0
"Uwajima-Shi, Japan",100.0,0.0,89.0,14.7,13.7,0.0
"Uwajima-Shi, Japan",100.0,2.0,91.0,14.7,13.7,0.0
"Uwajima-Shi, Japan",100.0,9.0,91.3,15.3,11.5,0.0
"Uwajima-Shi, Japan",100.0,17.0,93.6,15.2,10.4,0.1
"Uwajima-Shi, Japan",100.0,22.0,95.3,15.1,10.4,0.1
"Uwajima-Shi, Japan",100.0,101.0,94.0,15.7,12.2,0.4
"Uwajima-Shi, Japan",100.0,123.0,91.3,16.6,11.5,0.4
"Uwajima-Shi, Japan",100.0,119.0,90.5,16.8,11.5,0.4
"Uwajima-Shi, Japan",100.0,113.0,91.0,16.8,12.6,0.4
"Uwajima-Shi, Japan",100.0,114.0,90.4,17.0,11.5,0.4
"Uwajima-Shi, Japan",100.0,107.0,91.0,16.9,10.8,0.4
"Uwajima-Shi, Japan",100.0,58.0,91.4,16.6,10.4,0.2
"Uwajima-Shi, Japan",100.0,42.0,91.5,16.5,11.9,0.2
"Uwajima-Shi, Japan",100.0,32.0,92.5,16.4,10.1,0.1
"Uwajima-Shi, Japan",100.0,25.0,94.6,16.1,9.7,0.1
"Uwajima-Shi, Japan",100.0,20.0,96.6,15.9,9.0,0.1
"Uwajima-Shi, Japan",100.0,16.0,97.0,15.9,7.6,0.1
"Uwajima-Shi, Japan",100.0,0.0,96.8,15.7,8.3,0.0
"Uwajima-Shi, Japan",100.0,0.0,96.9,15.7,7.9,0.0
"Uwajima-Shi, Japan",100.0,0.0,96.8,15.8,7.9,0.0
"Uwajima-Shi, Japan",100.0,0.0,97.0,15.8,8.3,0.0
"Uwajima-Shi, Japan",100.0,0.0,97.6,15.7,8.3,0.0
"Uwajima-Shi, Japan",100.0,0.0,96.9,15.6,6.5,0.0
"Uwajima-Shi, Japan",100.0,0.0,96.0,15.6,5.4,0.0
"Uwajima-Shi, Japan",100.0,0.0,94.0,15.5,11.5,0.0
"Uwajima-Shi, Japan",100.0,0.0,93.5,15.1,14.0,0.0
"Uwajima-Shi, Japan",100.0,2.0,93.0,15.0,17.3,0.0
"Uwajima-Shi, Japan",100.0,4.0,95.6,14.5,11.9,0.0
"Uwajima-Shi, Japan",100.0,7.0,96.4,14.5,9.4,0.0
"Uwajima-Shi, Japan",100.0,32.0,93.8,14.7,8.6,0.1
"Uwajima-Shi, Japan",100.0,49.0,93.3,14.4,15.5,0.2
"Uwajima-Shi, Japan",100.0,59.0,93.4,14.1,16.2,0.2
"Uwajima-Shi, Japan",100.0,57.0,93.9,13.8,18.0,0.2
"Uwajima-Shi, Japan",100.0,49.0,92.6,13.4,15.5,0.2
"Uwajima-Shi, Japan",100.0,47.0,91.1,13.5,14.0,0.2
"Uwajima-Shi, Japan",100.0,66.0,90.5,13.7,14.0,0.2
"Uwajima-Shi, Japan",100.0,116.0,86.9,14.4,11.9,0.4
"Uwajima-Shi, Japan",100.0,105.0,88.0,14.2,10.4,0.4
"Uwajima-Shi, Japan",100.0,85.0,90.4,13.3,14.0,0.3
"Uwajima-Shi, Japan",100.0,68.0,90.3,13.1,10.1,0.2
"Uwajima-Shi, Japan",100.0,56.0,89.9,12.8,9.7,0.2
"Uwajima-Shi, Japan",100.0,0.0,89.0,12.6,9.4,0.0
"Uwajima-Shi, Japan",0.6,0.0,87.3,12.4,6.5,0.0
"Uwajima-Shi, Japan",0.0,0.0,86.0,12.2,3.2,0.0
"Uwajima-Shi, Japan",0.0,0.0,86.1,12.2,4.7,0.0
"Uwajima-Shi, Japan",0.0,0.0,86.8,12.2,7.2,0.0
"Uwajima-Shi, Japan",0.0,0.0,87.8,12.0,9.0,0.0
"Uwajima-Shi, Japan",22.2,0.0,86.5,11.9,9.0,0.0
"Uwajima-Shi, Japan",22.8,0.0,87.0,11.9,12.2,0.0
"Uwajima-Shi, Japan",74.5,4.0,88.8,12.4,12.6,0.0
"Uwajima-Shi, Japan",69.0,37.0,87.0,14.2,15.8,0.1
"Uwajima-Shi, Japan",70.5,100.0,79.8,16.2,13.0,0.4
"Uwajima-Shi, Japan",5.9,175.0,67.0,17.8,16.6,0.6
"Uwajima-Shi, Japan",0.0,772.0,67.3,18.4,19.4,2.8
"Uwajima-Shi, Japan",45.7,839.0,64.4,18.9,19.8,3.0
"Uwajima-Shi, Japan",48.2,815.0,62.5,19.4,16.9,2.9
"Uwajima-Shi, Japan",94.4,833.0,61.0,19.6,15.5,3.0
"Uwajima-Shi, Japan",16.2,766.0,64.4,19.4,11.5,2.8
"Uwajima-Shi, Japan",4.8,765.0,58.0,19.9,16.6,2.8
"Uwajima-Shi, Japan",0.8,648.0,53.7,20.0,18.7,2.3
"Uwajima-Shi, Japan",0.0,549.0,61.5,17.5,20.9,2.0
"Uwajima-Shi, Japan",0.0,441.0,61.7,15.7,16.2,1.6
"Uwajima-Shi, Japan",0.0,340.0,65.4,14.0,12.6,1.2
"Uwajima-Shi, Japan",0.0,272.0,67.4,13.3,9.7,1.0
"Uwajima-Shi, Japan",0.0,226.0,69.0,13.1,19.8,0.8
"Uwajima-Shi, Japan",0.0,0.0,65.4,13.0,21.6,0.0
"Uwajima-Shi, Japan",0.0,0.0,60.7,12.6,19.1,0.0
"Uwajima-Shi, Japan",0.0,0.0,56.7,12.3,18.0,0.0
"Uwajima-Shi, Japan",0.0,0.0,54.5,12.1,18.0,0.0
"Uwajima-Shi, Japan",0.0,0.0,53.9,11.8,17.6,0.0
"Uwajima-Shi, Japan",0.0,0.0,53.0,11.6,16.6,0.0
"Uwajima-Shi, Japan",0.0,0.0,52.7,11.4,16.2,0.0
"Uwajima-Shi, Japan",4.5,0.0,52.4,11.2,13.3,0.0
"Uwajima-Shi, Japan",0.0,5.0,54.0,11.3,10.8,0.0
"Uwajima-Shi, Japan",32.0,48.0,51.0,13.0,10.4,0.2
"Uwajima-Shi, Japan",10.8,118.0,42.4,14.1,7.6,0.4
"Uwajima-Shi, Japan",31.3,199.0,39.0,14.7,6.5,0.7
"Uwajima-Shi, Japan",91.0,780.0,37.7,15.0,6.1,2.8
"Uwajima-Shi, Japan",100.0,831.0,41.2,14.8,11.9,3.0
"Uwajima-Shi, Japan",100.0,657.0,61.2,11.4,5.4,2.4
"Uwajima-Shi, Japan",100.0,560.0,76.5,11.1,5.4,2.0
"Uwajima-Shi, Japan",100.0,510.0,81.0,11.3,4.0,1.8
"Uwajima-Shi, Japan",58.2,512.0,74.9,12.4,2.5,1.8
"Uwajima-Shi, Japan",51.0,429.0,73.6,12.4,2.5,1.5
"Uwajima-Shi, Japan",43.9,346.0,72.4,12.4,2.5,1.2
"Uwajima-Shi, Japan",36.7,263.0,71.1,12.5,2.5,0.9
"Uwajima-Shi, Japan",24.5,220.7,72.9,11.8,3.4,0.8
"Uwajima-Shi, Japan",12.2,178.3,74.6,11.2,4.2,0.6
"Uwajima-Shi, Japan",0.0,136.0,76.4,10.6,5.0,0.5
"Uwajima-Shi, Japan",0.0,90.7,77.6,10.4,4.6,0.3
"Uwajima-Shi, Japan",0.1,45.3,78.8,10.2,4.1,0.2
"Uwajima-Shi, Japan",0.1,0.0,80.0,10.1,3.6,0.0
"Uwajima-Shi, Japan",0.1,0.0,78.3,10.3,6.7,0.0
"Uwajima-Shi, Japan",0.0,0.0,76.7,10.6,9.8,0.0
"Uwajima-Shi, Japan",0.0,0.0,75.0,10.9,13.0,0.0
"Uwajima-Shi, Japan",0.0,1.7,74.1,11.2,16.2,0.0
"Uwajima-Shi, Japan",0.0,3.3,73.2,11.4,19.4,0.0
"Uwajima-Shi, Japan",0.0,5.0,72.3,11.8,22.7,0.0
"Uwajima-Shi, Japan",0.0,70.7,67.8,12.7,25.1,0.3
"Uwajima-Shi, Japan",0.0,136.3,63.2,13.6,27.5,0.5
"Uwajima-Shi, Japan",0.0,202.0,58.7,14.5,29.9,0.7
"Uwajima-Shi, Japan",14.5,422.0,59.7,14.7,28.4,1.5
"Uwajima-Shi, Japan",28.9,642.0,60.7,14.9,27.0,2.3
"Uwajima-Shi, Japan",43.4,862.0,61.7,15.2,25.6,3.1
"Uwajima-Shi, Japan",36.9,860.7,59.3,15.6,25.3,3.1
"Uwajima-Shi, Japan",30.5,859.3,56.9,16.0,25.1,3.1
"Uwajima-Shi, Japan",24.0,858.0,54.5,16.4,24.8,3.1
"Uwajima-Shi, Japan",16.0,714.7,57.3,16.1,20.4,2.6
"Uwajima-Shi, Japan",8.0,571.3,60.2,15.8,16.0,2.1
"Uwajima-Shi, Japan",0.0,428.0,63.0,15.5,11.5,1.5
"Uwajima-Shi, Japan",0.0,359.0,64.6,14.2,10.8,1.3
"Uwajima-Shi, Japan",0.0,290.0,66.2,13.0,10.1,1.0
"Uwajima-Shi, Japan",0.0,221.0,67.8,11.8,9.4,0.8
"Uwajima-Shi, Japan",0.0,147.3,69.3,11.3,9.0,0.5
"Uwajima-Shi, Japan",0.0,73.7,70.9,10.8,8.6,0.3
"Uwajima-Shi, Japan",0.0,0.0,72.4,10.4,8.3,0.0
"Uwajima-Shi, Japan",0.0,0.0,72.3,10.3,7.9,0.0
"Uwajima-Shi, Japan",0.0,0.0,72.1,10.2,7.6,0.0
"Uwajima-Shi, Japan",0.0,0.0,72.0,10.1,7.2,0.0
"Uwajima-Shi, Japan",0.0,2.0,71.2,10.2,7.2,0.0
"Uwajima-Shi, Japan",0.0,4.0,70.3,10.3,7.2,0.0
"Uwajima-Shi, Japan",0.0,6.0,69.5,10.4,7.2,0.0
"Uwajima-Shi, Japan",0.2,72.3,63.7,12.2,6.5,0.3
"Uwajima-Shi, Japan",0.3,138.7,57.8,14.0,5.8,0.5
"Uwajima-Shi, Japan",0.3,205.0,52.0,15.9,5.0,0.7
"Uwajima-Shi, Japan",0.2,440.7,53.6,16.2,7.2,1.6
"Uwajima-Shi, Japan",0.1,676.3,55.1,16.5,9.4,2.4
"Uwajima-Shi, Japan",0.0,912.0,56.7,16.9,11.5,3.3
"Uwajima-Shi, Japan",0.0,914.3,58.6,17.2,13.6,3.3
"Uwajima-Shi, Japan",0.0,916.7,60.6,17.6,15.6,3.3
"Uwajima-Shi, Japan",0.0,919.0,62.5,18.0,17.6,3.3
"Uwajima-Shi, Japan",1.5,761.0,65.5,17.8,16.4,2.7
"Uwajima-Shi, Japan",3.1,603.0,68.5,17.6,15.2,2.2
"Uwajima-Shi, Japan",4.6,445.0,71.5,17.4,14.0,1.6
"Uwajima-Shi, Japan",4.7,373.0,75.0,16.1,13.7,1.3
"Uwajima-Shi, Japan",4.9,301.0,78.4,14.8,13.3,1.1
"Uwajima-Shi, Japan",5.0,229.0,81.9,13.5,13.0,0.8
"Uwajima-Shi, Japan",31.7,152.7,82.6,13.4,13.4,0.5
"Uwajima-Shi, Japan",58.3,76.3,83.4,13.4,13.9,0.3
"Uwajima-Shi, Japan",85.0,0.0,84.1,13.4,14.4,0.0
"Uwajima-Shi, Japan",86.3,0.0,84.3,13.5,14.8,0.0
"Uwajima-Shi, Japan",87.7,0.0,84.4,13.6,15.1,0.0
"Uwajima-Shi, Japan",89.0,0.0,84.6,13.8,15.5,0.0
"Uwajima-Shi, Japan",92.7,1.7,84.7,13.8,15.4,0.0
"Uwajima-Shi, Japan",96.3,3.3,84.8,13.8,15.2,0.0
"Uwajima-Shi, Japan",100.0,5.0,84.9,13.9,15.1,0.0
"Uwajima-Shi, Japan",100.0,53.3,79.1,15.4,16.6,0.2
"Uwajima-Shi, Japan",100.0,101.7,73.3,17.0,18.0,0.4
"Uwajima-Shi, Japan",100.0,150.0,67.5,18.6,19.4,0.5
"Uwajima-Shi, Japan",99.8,374.7,64.9,19.3,22.2,1.3
"Uwajima-Shi, Japan",99.7,599.3,62.3,20.1,25.0,2.2
"Uwajima-Shi, Japan",99.5,824.0,59.7,20.9,27.7,3.0
"Uwajima-Shi, Japan",99.4,824.7,60.6,20.7,27.7,3.0
"Uwajima-Shi, Japan",99.2,825.3,61.6,20.5,27.7,3.0
"Uwajima-Shi, Japan",99.1,826.0,62.5,20.4,27.7,3.0
"Uwajima-Shi, Japan",99.4,681.3,66.7,19.7,26.3,2.5
"Uwajima-Shi, Japan",99.6,536.7,70.8,19.1,24.8,1.9
"Uwajima-Shi, Japan",99.9,392.0,75.0,18.5,23.4,1.4
"Uwajima-Shi, Japan",99.9,328.7,78.1,17.9,22.6,1.2
"Uwajima-Shi, Japan",100.0,265.3,81.2,17.4,21.7,1.0
"Uwajima-Shi, Japan",100.0,202.0,84.3,16.9,20.9,0.7
"Uwajima-Shi, Japan",100.0,134.7,84.8,16.8,20.5,0.5
"Uwajima-Shi, Japan",99.9,67.3,85.4,16.7,20.2,0.2
"Uwajima-Shi, Japan",99.9,0.0,85.9,16.7,19.8,0.0
"Uwajima-Shi, Japan",99.9,0.0,87.3,16.8,19.1,0.0
"Uwajima-Shi, Japan",100.0,0.0,88.6,16.9,18.4,0.0
"Uwajima-Shi, Japan",100.0,0.0,90.0,17.0,17.6,0.0
"Uwajima-Shi, Japan",100.0,0.0,91.5,16.9,17.0,0.0
"Uwajima-Shi, Japan",100.0,0.0,93.1,16.9,16.4,0.0
"Uwajima-Shi, Japan",100.0,0.0,94.6,16.9,15.8,0.0
"Uwajima-Shi, Japan",100.0,5.3,94.7,17.3,16.6,0.0
"Uwajima-Shi, Japan",100.0,10.7,94.7,17.7,17.3,0.0
"Uwajima-Shi, Japan",100.0,16.0,94.8,18.1,18.0,0.1
"Uwajima-Shi, Japan",100.0,63.3,95.1,18.1,18.4,0.2
"Uwajima-Shi, Japan",100.0,110.7,95.5,18.1,18.7,0.4
"Uwajima-Shi, Japan",100.0,158.0,95.8,18.2,19.1,0.6
"Uwajima-Shi, Japan",100.0,141.3,96.0,18.2,18.1,0.5
"Uwajima-Shi, Japan",100.0,124.7,96.3,18.2,17.2,0.4
"Uwajima-Shi, Japan",100.0,108.0,96.5,18.2,16.2,0.4
"Uwajima-Shi, Japan",100.0,76.7,96.1,18.2,16.2,0.3
"Uwajima-Shi, Japan",100.0,45.3,95.8,18.2,16.2,0.2
"Uwajima-Shi, Japan",100.0,14.0,95.4,18.3,16.2,0.1
"Uwajima-Shi, Japan",100.0,11.7,95.8,18.2,14.4,0.0
"Uwajima-Shi, Japan",100.0,9.3,96.1,18.2,12.6,0.0
"Uwajima-Shi, Japan",100.0,7.0,96.5,18.2,10.8,0.0
"Uwajima-Shi, Japan",100.0,4.7,96.5,18.1,11.6,0.0
"Uwajima-Shi, Japan",100.0,2.3,96.5,18.0,12.5,0.0
"Uwajima-Shi, Japan",100.0,0.0,96.5,18.0,13.3,0.0
"Uwajima-Shi, Japan",100.0,0.0,96.8,18.1,12.7,0.0
"Uwajima-Shi, Japan",100.0,0.0,97.2,18.3,12.1,0.0
"Uwajima-Shi, Japan",100.0,0.0,97.5,18.5,11.5,0.0
"Uwajima-Shi, Japan",98.5,1.3,96.8,18.6,10.9,0.0
"Uwajima-Shi, Japan",96.9,2.7,96.0,18.7,10.3,0.0
"Uwajima-Shi, Japan",95.4,4.0,95.3,18.9,9.7,0.0
"Uwajima-Shi, Japan",83.4,44.0,92.8,19.4,9.7,0.2
"Uwajima-Shi, Japan",71.5,84.0,90.4,19.9,9.7,0.3
"Uwajima-Shi, Japan",59.5,124.0,87.9,20.5,9.7,0.4
"Uwajima-Shi, Japan",52.7,293.7,87.4,20.5,8.4,1.1
"Uwajima-Shi, Japan",46.0,463.3,87.0,20.5,7.1,1.7
"Uwajima-Shi, Japan",39.2,633.0,86.5,20.5,5.8,2.3
"Uwajima-Shi, Japan",57.4,640.0,86.7,20.3,5.8,2.3
"Uwajima-Shi, Japan",75.6,647.0,86.8,20.1,5.8,2.3
"Uwajima-Shi, Japan",93.8,654.0,87.0,20.0,5.8,2.4
"Uwajima-Shi, Japan",87.9,511.3,88.8,19.6,5.8,1.8
"Uwajima-Shi, Japan",81.9,368.7,90.6,19.2,5.8,1.3
"Uwajima-Shi, Japan",76.0,226.0,92.4,18.8,5.8,0.8
"Uwajima-Shi, Japan",78.1,190.0,92.6,18.8,6.0,0.7
"Uwajima-Shi, Japan",80.3,154.0,92.7,18.8,6.2,0.6
"Uwajima-Shi, Japan",82.4,118.0,92.9,18.9,6.5,0.4
"Uwajima-Shi, Japan",75.1,78.7,93.1,19.0,8.4,0.3
"Uwajima-Shi, Japan",67.8,39.3,93.2,19.1,10.3,0.1
"Uwajima-Shi, Japan",60.5,0.0,93.4,19.2,12.2,0.0
"Uwajima-Shi, Japan",68.5,0.0,93.6,18.9,13.7,0.0
"Uwajima-Shi, Japan",76.6,0.0,93.8,18.6,15.1,0.0
"Uwajima-Shi, Japan",84.6,0.0,94.0,18.4,16.6,0.0
"Uwajima-Shi, Japan",89.7,2.0,93.8,18.3,16.6,0.0
"Uwajima-Shi, Japan",94.8,4.0,93.5,18.3,16.6,0.0
"Uwajima-Shi, Japan",99.9,6.0,93.3,18.3,16.6,0.0
"Uwajima-Shi, Japan",99.9,58.3,88.2,19.2,19.1,0.2
"Uwajima-Shi, Japan",99.8,110.7,83.1,20.2,21.6,0.4
"Uwajima-Shi, Japan",99.8,163.0,78.0,21.2,24.1,0.6
"Uwajima-Shi, Japan",99.9,205.7,82.2,20.8,24.5,0.7
"Uwajima-Shi, Japan",99.9,248.3,86.4,20.4,24.8,0.9
"Uwajima-Shi, Japan",100.0,291.0,90.6,20.1,25.2,1.0
"Uwajima-Shi, Japan",100.0,262.3,91.3,20.2,25.6,0.9
"Uwajima-Shi, Japan",100.0,233.7,91.9,20.3,25.9,0.8
"Uwajima-Shi, Japan",100.0,205.0,92.6,20.4,26.3,0.7
"Uwajima-Shi, Japan",100.0,140.7,93.5,20.2,27.1,0.5
"Uwajima-Shi, Japan",100.0,76.3,94.4,20.1,28.0,0.3
"Uwajima-Shi, Japan",100.0,12.0,95.3,20.0,28.8,0.0
"Uwajima-Shi, Japan",100.0,10.0,96.2,19.7,27.8,0.0
"Uwajima-Shi, Japan",100.0,8.0,97.2,19.4,26.9,0.0
"Uwajima-Shi, Japan",100.0,6.0,98.1,19.2,25.9,0.0
"Uwajima-Shi, Japan",100.0,4.0,97.8,17.9,23.2,0.0
"Uwajima-Shi, Japan",100.0,2.0,97.6,16.6,20.4,0.0
"Uwajima-Shi, Japan",100.0,0.0,97.3,15.3,17.6,0.0
"Uwajima-Shi, Japan",100.0,0.0,96.9,14.9,18.0,0.0
"Uwajima-Shi, Japan",100.0,0.0,96.4,14.7,18.4,0.0
"Uwajima-Shi, Japan",100.0,0.0,96.0,14.4,18.7,0.0
"Uwajima-Shi, Japan",100.0,0.0,95.1,14.4,18.6,0.0
"Uwajima-Shi, Japan",100.0,0.0,94.2,14.5,18.5,0.0
"Uwajima-Shi, Japan",100.0,0.0,93.3,14.6,18.4,0.0
"Uwajima-Shi, Japan",100.0,5.0,92.6,14.3,19.3,0.0
"Uwajima-Shi, Japan",100.0,10.0,91.8,14.0,20.3,0.0
"Uwajima-Shi, Japan",100.0,15.0,91.1,13.7,21.2,0.1
"Uwajima-Shi, Japan",100.0,55.0,88.9,14.1,21.0,0.2
"Uwajima-Shi, Japan",100.0,95.0,86.7,14.5,20.8,0.3
"Uwajima-Shi, Japan",100.0,135.0,84.5,14.9,20.5,0.5
"Uwajima-Shi, Japan",99.5,176.3,78.5,15.7,19.9,0.6
"Uwajima-Shi, Japan",98.9,217.7,72.6,16.6,19.3,0.8
"Uwajima-Shi, Japan",98.4,259.0,66.6,17.5,18.7,0.9
"Uwajima-Shi, Japan",67.0,321.0,69.1,17.3,17.3,1.2
"Uwajima-Shi, Japan",35.7,383.0,71.5,17.1,15.8,1.4
"Uwajima-Shi, Japan",4.3,445.0,74.0,16.9,14.4,1.6
"Uwajima-Shi, Japan",2.9,373.3,77.0,15.8,13.7,1.3
"Uwajima-Shi, Japan",1.4,301.7,80.0,14.8,13.0,1.1
"Uwajima-Shi, Japan",0.0,230.0,83.0,13.8,12.2,0.8
"Uwajima-Shi, Japan",0.0,153.3,84.2,13.4,11.0,0.6
"Uwajima-Shi, Japan",0.0,76.7,85.3,12.9,9.8,0.3
"Uwajima-Shi, Japan",0.0,0.0,86.5,12.6,8.6,0.0
"Uwajima-Shi, Japan",0.0,0.0,85.8,12.4,8.3,0.0
"Uwajima-Shi, Japan",0.0,0.0,85.0,12.2,7.9,0.0
"Uwajima-Shi, Japan",0.0,0.0,84.3,12.0,7.6,0.0
"Uwajima-Shi, Japan",0.0,2.7,83.4,12.0,7.4,0.0
"Uwajima-Shi, Japan",0.0,5.3,82.4,12.0,7.3,0.0
"Uwajima-Shi, Japan",0.0,8.0,81.5,12.0,7.2,0.0
"Uwajima-Shi, Japan",0.2,76.0,75.9,13.7,6.2,0.3
"Uwajima-Shi, Japan",0.3,144.0,70.4,15.4,5.3,0.5
"Uwajima-Shi, Japan",0.3,212.0,64.8,17.1,4.3,0.8
"Uwajima-Shi, Japan",0.4,445.7,66.7,16.9,6.5,1.6
"Uwajima-Shi, Japan",0.4,679.3,68.5,16.9,8.6,2.4
"Uwajima-Shi, Japan",0.5,913.0,70.4,16.8,10.8,3.3
"Uwajima-Shi, Japan",8.2,914.3,71.1,16.7,9.5,3.3
"Uwajima-Shi, Japan",16.0,915.7,71.8,16.7,8.2,3.3
"Uwajima-Shi, Japan",23.7,917.0,72.5,16.7,6.8,3.3
"Uwajima-Shi, Japan",15.8,739.3,75.0,16.5,4.9,2.7
"Uwajima-Shi, Japan",7.9,561.7,77.6,16.4,3.0,2.0
"Uwajima-Shi, Japan",0.0,384.0,80.1,16.3,1.1,1.4
"Uwajima-Shi, Japan",0.5,322.3,81.2,15.4,3.5,1.2
"Uwajima-Shi, Japan",1.1,260.7,82.2,14.7,5.9,0.9
"Uwajima-Shi, Japan",1.6,199.0,83.3,13.9,8.3,0.7
"Uwajima-Shi, Japan",1.6,132.7,85.0,13.8,9.2,0.5
"Uwajima-Shi, Japan",1.7,66.3,86.8,13.7,10.2,0.2
"Uwajima-Shi, Japan",1.7,0.0,88.5,13.6,11.2,0.0
"Uwajima-Shi, Japan",25.8,0.0,87.3,13.9,9.7,0.0
"Uwajima-Shi, Japan",49.9,0.0,86.2,14.4,8.3,0.0
"Uwajima-Shi, Japan",74.0,0.0,85.0,14.8,6.8,0.0
"Uwajima-Shi, Japan",73.0,1.7,84.8,14.7,8.0,0.0
"Uwajima-Shi, Japan",72.1,3.3,84.7,14.7,9.2,0.0
"Uwajima-Shi, Japan",71.1,5.0,84.5,14.7,10.4,0.0
"Uwajima-Shi, Japan",70.9,47.0,79.5,16.0,8.0,0.2
"Uwajima-Shi, Japan",70.7,89.0,74.6,17.3,5.6,0.3
"Uwajima-Shi, Japan",70.5,131.0,69.6,18.7,3.2,0.5
"Uwajima-Shi, Japan",75.7,266.7,70.3,18.5,4.0,1.0
